age,income,loan,credit,approved
66,46421,5000,643,1
30,130618,76527,726,1
73,63880,152157,706,0
35,77351,22480,568,0
71,25000,50738,684,0
30,25000,137420,669,0
66,120085,44229,712,1
54,74778,5000,681,1
60,51577,5000,663,1
56,52220,95201,788,0
59,96943,63432,722,1
34,125414,104200,682,1
32,52530,5000,601,0
35,118834,196133,688,0
40,68596,5000,620,1
71,95025,117405,564,0
68,25000,5000,651,1
47,25000,5000,655,1
75,107803,5000,752,1
51,85997,5000,748,1
75,91147,5000,726,1
21,31849,159612,673,0
20,58110,5000,674,1
24,25000,200322,718,0
73,41102,114443,725,0
35,74085,5000,704,1
59,88113,5000,715,1
24,46482,5000,675,1
57,97086,5000,660,1
23,73468,127583,524,0
39,65962,98957,656,0
75,78345,202566,629,0
18,158984,5000,686,1
21,68559,65064,632,0
63,113089,5000,689,1
66,96851,5000,549,0
69,65073,94894,612,0
67,25000,206098,629,0
60,49910,108772,606,0
46,78055,100210,850,0
38,70808,25291,537,0
43,126865,97812,727,1
31,45659,124231,749,0
26,69127,5000,649,1
64,96454,33325,703,1
29,63874,5000,722,1
59,113946,5000,689,1
68,31497,108655,556,0
73,25000,11163,708,0
68,63543,67929,747,0
23,72158,68598,824,1
37,83724,8425,583,0
41,80538,5000,667,1
44,58664,5000,678,1
55,25000,72261,673,0
25,70251,54195,562,0
18,33430,5000,757,1
71,77822,94908,749,0
66,30680,5000,706,0
66,90168,75814,650,1
41,141716,95192,664,1
64,45961,67622,659,0
24,25000,180574,582,0
36,120780,109950,729,1
39,145680,5000,681,1
74,25176,5000,728,1
72,71338,23977,698,1
52,94470,5000,609,0
47,64589,59562,615,0
46,25000,5000,771,1
39,25000,140577,719,0
28,25000,33317,653,0
37,33395,138252,719,0
46,78474,5000,619,0
68,118909,5000,755,1
58,25000,116348,584,0
59,43563,5000,693,1
51,30601,5000,670,1
18,86536,123125,680,0
48,42123,5000,725,1
47,34571,28499,750,1
65,25000,5000,651,0
35,129388,90616,540,0
72,162582,48130,559,0
75,78366,102901,653,0
34,134423,5000,682,1
55,52323,49285,706,0
31,74964,37323,693,1
40,101050,5000,742,1
42,44929,5000,806,1
32,68621,23026,686,1
63,63684,6721,705,1
73,92509,124391,626,0
39,77482,96062,683,0
20,45903,5000,694,1
73,62964,9443,690,1
72,119589,73759,627,1
36,96954,82556,691,0
74,93473,125089,686,0
61,165240,24893,702,1
51,29762,42735,651,0
52,103390,5000,680,1
67,77192,5000,832,1
18,88752,102890,683,0
69,82291,5000,754,1
38,46939,5000,779,1
46,33597,91499,578,0
23,74993,5000,666,1
54,43712,5000,669,1
18,60215,5000,820,1
68,106926,5000,811,1
18,25924,5000,578,0
44,67331,18699,609,0
38,117180,129504,765,0
70,54712,19355,643,1
33,133778,5000,725,1
61,25000,6849,664,1
71,147775,5000,605,0
57,75719,5000,771,1
43,25000,80769,629,0
33,108327,36958,670,1
45,92233,92061,600,0
18,130285,116556,602,0
53,25000,5000,684,1
27,31155,5000,613,0
60,105802,110325,785,0
34,176981,38390,728,1
74,98009,18040,735,1
40,104203,112692,659,0
24,44549,5000,661,1
61,67726,5000,711,1
70,50206,5000,490,0
24,95093,5000,648,1
61,112181,12266,552,0
32,82428,44430,695,1
51,106817,5000,599,0
63,73850,21426,671,1
62,127986,5000,617,0
21,40537,23857,779,1
31,131637,145555,838,0
31,46354,36886,744,1
33,75655,38479,748,1
24,27228,193033,677,0
49,95238,5000,636,1
36,80259,79021,545,0
19,104545,5000,692,1
27,25000,92860,658,0
67,80354,5000,695,1
34,91139,5000,630,1
54,35456,5000,575,0
29,96320,5000,598,0
23,25000,5000,787,1
39,69890,62595,815,1
49,131499,5000,569,0
58,69545,8269,633,1
37,46237,19639,557,0
18,72414,5000,684,1
71,78962,5000,686,1
64,110854,5000,671,1
70,80195,5000,644,1
75,105481,149855,697,0
23,78682,5000,725,1
36,45027,5000,728,1
35,25000,5000,765,1
23,89867,155471,655,0
62,25000,5000,639,1
50,25000,5000,746,1
40,25000,5000,640,1
40,103584,5000,665,1
43,25000,95056,641,0
30,93805,65281,798,1
24,33720,117825,720,0
32,69140,80229,600,0
61,72495,30897,679,0
44,68541,5000,708,1
43,49134,140787,601,0
50,25000,5000,704,0
32,76073,214848,669,0
53,97306,5000,594,0
62,102168,5000,585,0
72,78271,5000,775,1
44,85304,31096,621,1
74,44155,5000,750,1
22,92978,5000,725,1
19,91506,104759,636,0
72,63087,137282,714,0
75,76923,5000,702,1
50,73928,56683,743,1
33,93261,5000,692,1
40,25000,70168,656,0
55,25000,5000,772,1
72,25000,88489,731,0
33,57209,19338,634,1
31,93212,5000,667,1
46,25000,27016,770,0
43,78760,145552,784,0
52,122750,22440,667,1
32,85926,52798,714,1
20,25000,37191,705,0
40,95842,37536,602,0
46,84691,127440,715,0
51,61294,96586,529,0
50,82271,5000,743,1
58,25000,73892,716,0
58,77039,158975,468,0
40,94143,11378,612,0
24,47282,98376,556,0
20,56166,5000,608,0
75,52295,5000,689,1
49,55988,221593,801,0
48,41794,91060,716,0
35,44174,47459,653,0
60,95643,177250,730,0
24,25000,5000,723,1
58,82319,131536,781,0
18,95565,5000,738,1
31,25000,37571,680,0
69,71937,5000,574,0
49,38338,5000,774,1
23,120453,135892,671,0
56,66774,5000,617,0
27,133924,69446,541,0
24,127891,5000,599,0
43,87293,64452,708,1
51,160708,89583,652,1
47,25000,5000,749,1
53,132816,5000,793,1
38,64277,5000,530,0
34,69932,5000,608,0
50,56550,5000,689,1
27,25000,56794,783,0
68,97783,60530,621,1
64,25371,5000,695,0
59,51360,97116,603,0
68,53130,5000,674,1
29,114823,56262,689,0
73,72052,10144,657,1
33,25000,56084,794,0
58,39038,39373,763,0
49,25000,100229,657,0
32,95099,30152,661,1
44,27684,90319,735,0
45,50766,143982,683,0
34,145013,23438,680,1
63,100471,8927,631,1
67,28416,75009,721,0
75,108001,5000,635,1
19,46286,5000,635,1
53,107901,5000,700,1
67,58506,74172,689,0
24,36598,42008,682,0
30,32861,131449,552,0
32,86505,126651,696,0
42,111520,5000,539,0
40,89896,5000,751,1
39,57694,33091,641,1
43,25000,5000,691,1
50,49425,5000,639,1
28,25000,5000,701,1
27,129742,5000,595,0
42,59060,5000,809,1
54,87015,86911,631,1
65,61253,5000,741,1
60,92187,149818,601,0
70,103726,5000,652,1
55,168138,74248,627,1
58,56762,5000,638,1
62,116724,12713,709,1
41,86116,5000,712,1
57,51875,74493,708,0
63,54730,87957,618,0
73,93836,194919,689,0
50,63135,31189,620,1
34,79197,73827,782,1
41,101585,5000,615,0
54,174812,85014,646,1
74,76299,32018,684,1
19,29873,5000,608,0
49,90919,5000,724,1
74,55638,5000,757,1
41,150744,5000,618,0
26,55115,54526,632,0
21,75735,6099,763,1
34,99916,79285,690,1
34,94652,5000,664,1
70,130607,106664,626,1
67,101699,49646,654,1
65,168717,5000,669,1
47,92979,28005,724,1
57,126964,205282,679,0
75,56229,147218,616,0
28,153992,164205,643,0
38,61092,12968,601,0
38,134441,120917,670,1
35,110676,134818,837,0
72,77666,5000,850,1
46,134826,133252,702,1
41,74520,115132,564,0
27,129735,5000,744,1
62,90121,37477,726,1
34,59911,138655,850,0
35,87810,25362,685,1
59,76364,100672,650,0
65,57299,5000,610,0
37,84319,5000,737,1
54,91147,5000,666,1
62,25000,7499,662,1
35,95054,65064,644,1
34,104644,5000,834,1
26,133065,184099,651,0
31,25559,115422,729,0
66,34299,71104,712,0
46,83370,95262,524,0
48,46482,5000,834,1
21,27409,5000,550,0
35,58463,62787,616,0
37,60607,113532,644,0
73,34374,5000,629,1
73,34107,5000,663,1
64,70147,5000,625,1
60,25000,68491,774,0
61,25000,78155,721,0
26,77860,174800,636,0
30,135225,65707,621,0
32,104321,5000,640,1
44,123904,6209,616,0
32,25000,5000,596,0
45,25000,118548,745,0
54,75426,5000,652,1
72,108448,5000,707,1
36,100521,68514,684,1
43,25000,157623,781,0
69,120428,258495,742,0
43,71746,5000,705,1
42,106109,81007,840,1
43,50796,28159,630,0
43,25000,10056,666,0
63,108833,7369,725,1
45,93785,5000,739,1
66,25175,163343,618,0
35,48273,5000,677,1
49,102443,18191,681,1
70,83241,149789,843,0
20,95067,48166,726,1
19,54025,5000,755,1
50,131925,5000,652,1
59,70553,100344,627,0
36,25000,5538,650,1
34,79277,27436,718,1
61,99197,79776,783,1
50,86883,104415,580,0
29,57934,5000,818,1
66,25000,5000,742,1
73,49001,5000,750,1
20,52777,140479,745,0
60,48632,35478,651,0
66,99478,5000,671,1
72,61663,5000,727,1
43,130267,123160,662,1
52,65977,36945,696,1
25,123635,5000,633,1
69,83578,5000,734,1
53,85552,122229,670,0
70,47685,5000,651,1
71,25000,197583,622,0
24,72066,183236,633,0
63,142473,149164,587,0
63,56652,69855,709,0
53,50305,112643,638,0
33,68123,25535,677,1
41,145727,27610,765,1
71,106477,5000,671,1
18,123570,26432,668,1
66,25000,5000,676,1
42,42014,30499,700,1
27,43402,5000,647,1
71,120443,5000,739,1
33,101395,5000,689,1
33,117235,5000,641,1
75,25000,5000,655,1
25,119413,5281,760,1
46,101373,125251,633,0
56,38036,25780,709,0
45,67122,104247,713,0
23,39256,107495,604,0
33,71135,142805,578,0
37,92974,5000,657,1
33,131168,5000,736,1
24,37423,20680,577,0
58,56231,5000,618,0
31,30882,11620,727,1
60,105662,5000,605,0
43,25000,5000,751,1
43,82080,58432,850,1
31,25968,179209,622,0
24,76832,9980,783,1
50,121236,52180,702,1
43,54549,35198,624,1
74,83834,27241,791,1
62,39273,144316,708,0
37,70502,7870,763,1
20,25000,5000,844,1
69,103308,5000,672,1
21,58381,38537,718,1
43,66646,21445,601,0
28,77768,11633,647,1
19,25000,5000,674,1
31,47310,36878,694,1
61,80409,194410,530,0
47,68603,5000,788,1
66,162093,203071,724,0
29,125348,67735,716,1
43,80583,5000,823,1
61,34100,99353,793,0
50,55202,5000,669,1
30,101325,28777,640,1
31,78064,71481,723,0
41,126044,72486,788,1
51,77748,80964,669,0
61,79633,87979,742,0
43,139968,53780,799,1
38,31137,87831,749,0
45,144354,5000,568,0
65,105785,124108,596,0
53,204418,5000,818,1
57,46942,122556,687,0
19,140176,28392,703,1
59,80354,47452,719,0
26,67576,100570,780,0
40,87196,150521,625,0
32,80008,33244,651,1
30,43843,47290,609,0
40,69734,5000,535,0
34,87284,5000,708,1
65,57993,5000,619,0
19,96617,5000,747,1
37,63166,5000,637,1
37,93333,5000,585,0
63,88508,5000,753,1
20,93053,72028,716,1
72,25000,5000,668,1
29,118883,5000,672,1
57,40358,32652,722,1
19,67565,107575,799,0
53,49166,5000,708,1
31,77853,114029,712,0
33,70555,5000,648,1
36,101047,30170,663,1
51,76755,54487,447,0
61,59332,5000,613,0
63,25000,5000,605,0
23,110372,40135,603,0
30,95701,27144,653,1
53,112004,5000,660,1
39,67584,6897,605,0
35,89277,5000,768,1
29,48864,130060,721,0
69,45207,84398,694,0
71,63655,45502,725,0
47,111872,180975,559,0
70,64009,112785,557,0
68,72836,129516,765,0
57,84697,156487,846,0
24,76013,17519,683,1
49,115573,5000,837,1
65,45077,5000,680,1
36,78989,89133,630,0
23,93969,5000,748,1
37,25000,296142,529,0
44,85641,5000,638,1
70,128680,5000,622,1
60,60980,92218,596,0
54,31598,93875,645,0
65,93681,173753,700,0
24,82179,10028,771,1
22,135897,122807,752,1
28,92506,17005,568,0
32,37258,73672,840,0
20,35450,12911,767,1
75,109392,183111,682,0
22,89276,211409,774,0
40,72671,5000,615,0
70,81895,132161,739,0
54,92677,5000,544,0
26,89912,122962,658,0
32,25000,161201,775,0
20,123667,5000,647,1
46,126344,5000,650,1
23,147405,5000,637,1
34,138704,123434,666,1
43,131901,68055,609,0
38,63540,10139,790,1
25,87054,87684,596,0
38,121679,6643,702,1
74,25000,40541,739,0
28,66252,73600,628,0
55,25000,68202,578,0
25,86211,165238,639,0
59,125632,5000,652,1
41,75751,105741,744,0
52,52231,5000,669,1
72,86326,5000,680,1
31,91498,17235,581,0
72,94317,5000,666,1
31,26402,5000,780,1
27,84739,5000,756,1
29,82366,51785,644,1
55,112931,19266,738,1
61,71975,147806,670,0
72,153968,21373,715,1
63,78293,31190,659,1
51,55876,44592,612,0
58,34875,19367,608,0
27,54445,68219,716,0
75,43040,5000,494,0
34,68759,5000,754,1
34,142469,24265,663,1
20,25000,60776,635,0
48,25000,43045,749,0
68,65614,5000,486,0
18,25000,42835,712,0
29,35722,84299,794,0
56,88566,46198,583,0
21,72895,5000,648,1
59,92540,36133,711,1
30,98642,166210,570,0
51,128703,5000,697,1
59,90161,117670,850,0
38,123199,5000,702,1
39,79282,5000,700,1
74,90617,5000,595,0
21,90100,116479,773,0
35,86382,171808,489,0
22,83227,119007,677,0
36,147839,70927,744,1
19,102923,115022,505,0
29,57104,5000,539,0
34,168736,101506,576,0
27,59917,5000,776,1
51,74790,5000,635,1
23,41774,61653,742,0
25,103684,5000,731,1
68,142609,128067,563,0
28,25000,30114,652,0
74,63905,5000,664,1
29,119664,150766,715,0
26,32627,8964,695,1
19,97975,16903,675,1
25,25000,12364,761,1
75,91317,5000,760,1
28,78112,130648,578,0
70,207703,32242,648,1
53,104778,42251,682,0
27,25000,84477,685,0
38,72010,6506,718,1
37,107971,5000,706,1
65,58473,5000,721,1
25,56737,99854,729,0
53,58690,29048,660,1
46,96886,110473,656,0
59,25000,124543,777,0
29,52538,100977,645,0
31,116319,130516,731,0
65,55517,5000,627,1
71,53123,78155,703,0
67,25000,5000,708,1
38,100836,5000,725,1
39,92017,66868,791,1
38,113894,90335,610,0
61,70482,5000,690,1
67,87631,33809,726,1
47,87294,86240,726,0
56,25000,5000,658,1
37,169137,94851,706,1
41,114122,5000,678,1
40,78159,62622,731,0
24,66031,5000,674,1
26,127958,137678,675,0
18,78836,84791,698,0
43,111544,190850,645,0
55,51879,5000,626,1
55,39982,83252,587,0
71,68530,28448,670,0
61,75423,5000,628,1
39,91940,38838,659,1
61,133675,75499,766,1
27,119481,187613,661,0
72,127720,5000,768,1
75,45695,67953,706,0
23,63202,54547,660,0
34,113719,16081,608,0
68,123597,21980,672,1
67,104674,89719,651,0
55,52491,21950,762,1
41,33335,11181,817,1
68,84319,5000,752,1
27,39331,5000,628,1
73,93425,104699,683,0
25,125027,5000,664,1
38,82563,128641,638,0
73,25000,130879,673,0
23,54628,221856,670,0
38,109587,65563,808,1
74,93956,74823,703,1
56,97155,78971,737,0
41,145758,50813,753,1
50,88962,124402,732,0
35,87700,23393,775,1
73,109267,74174,653,1
45,28073,21315,747,1
74,57195,5000,817,1
69,45460,89549,629,0
49,101196,5000,656,1
29,38235,73947,650,0
65,97537,116985,830,0
59,66329,77039,605,0
44,60753,5000,687,1
27,111473,153707,714,0
63,25000,175168,641,0
74,55452,83245,610,0
69,192180,178384,622,1
59,149016,199593,662,0
49,25000,5000,642,1
59,54697,5000,781,1
43,77512,89455,643,0
42,25000,5000,642,1
28,155721,12277,707,1
40,76183,5000,700,1
51,67563,14870,456,0
74,90242,5000,619,0
69,89605,17789,644,1
57,40825,78473,609,0
40,127611,168059,747,1
46,81481,67490,575,0
48,127349,5000,753,1
24,51974,35230,531,0
57,25000,143530,685,0
50,132491,13420,789,1
38,104615,84834,638,1
19,121728,127026,681,0
35,124189,43792,751,1
64,75771,58709,749,1
50,60322,77172,701,0
54,71332,5000,667,1
51,97057,13648,666,1
37,86081,5000,582,0
52,25000,5000,608,0
68,70260,94899,682,0
67,131555,73127,699,1
71,74947,5000,850,1
35,163981,5000,734,1
63,36558,5000,655,1
41,88941,5000,715,1
25,35586,50493,556,0
47,40776,5000,685,1
61,41148,71283,727,0
70,163387,111270,728,1
27,64914,5000,675,1
40,46894,5000,719,1
69,74891,5000,661,1
66,66103,5000,707,1
28,107458,73562,614,0
19,25000,46895,600,0
75,36815,5000,768,1
43,108860,5000,667,1
53,55454,5000,710,1
50,44801,44121,625,1
64,43011,11443,601,0
30,103945,5000,641,1
57,102198,63399,709,1
42,113304,52605,535,0
21,28492,5000,694,1
59,26127,5000,727,1
36,120493,98849,618,0
35,83204,89870,696,0
54,50762,5000,691,1
47,68713,162920,619,0
36,25626,15978,669,0
75,53815,93078,679,0
40,81368,5000,619,0
71,89178,17821,655,1
33,71502,5000,678,1
18,67411,5000,700,1
29,104330,26605,812,1
41,70944,5000,612,0
51,57115,115763,774,0
70,44508,5000,617,0
74,25000,51502,679,0
25,100996,5000,744,1
35,133543,5000,710,1
74,41939,94521,515,0
65,25000,5000,755,1
22,50091,5000,702,1
43,86621,5000,641,1
47,54788,5000,670,1
71,54092,66255,709,0
30,71683,22070,721,1
36,79032,103457,718,0
46,89730,70715,629,1
20,63193,5000,679,1
43,62481,30256,620,0
57,25000,27162,733,0
75,112427,110883,662,1
75,85094,128644,710,0
29,135442,5000,644,1
19,95444,117889,685,0
28,72056,107133,666,0
61,25000,5000,595,0
45,25000,26355,756,0
35,116933,5000,726,1
30,97461,25977,591,0
54,133615,5000,622,1
39,112249,71673,638,1
29,60154,63063,772,0
19,25000,22474,740,1
54,99180,45728,695,1
24,34356,5000,569,0
43,67627,5000,711,1
43,91484,199147,691,0
41,49774,111961,655,0
29,41993,40464,772,1
33,62712,12874,666,1
40,25000,222227,762,0
57,33652,163887,654,0
26,33074,7219,620,1
49,65566,5000,592,0
32,37113,34195,674,0
54,54367,5000,683,1
30,57201,5000,613,0
22,160107,139758,616,0
28,105782,71949,762,1
27,70184,5000,731,1
69,92963,5000,808,1
30,111828,31027,566,0
58,86510,5000,799,1
70,33644,5000,624,1
63,69519,194302,587,0
67,35964,5000,697,1
32,61836,5000,549,0
59,68645,82345,755,0
73,117103,119313,692,0
24,43235,42331,630,1
57,40030,5000,750,1
45,46322,19127,670,1
49,50639,5000,682,1
52,62273,136970,723,0
32,88172,5000,635,1
65,43595,48437,606,0
53,79595,77839,670,1
38,80090,5000,585,0
23,97147,5000,649,1
18,66569,64662,609,0
21,108283,5000,658,1
28,89761,138956,617,0
61,87967,5000,656,1
43,52972,33539,751,1
54,85982,5000,628,1
40,89091,135469,706,0
46,51096,30041,553,0
38,122771,47111,656,1
65,179940,74750,622,1
62,48714,117189,684,0
62,56192,5000,641,1
66,57198,8440,740,1
44,25000,131002,655,0
56,39948,5000,758,1
57,109289,139352,533,0
30,71719,46486,682,1
40,151760,5000,689,1
33,63459,85469,614,0
47,91654,17704,680,1
21,38828,98014,713,0
57,70592,5000,756,1
33,78512,98537,660,0
48,25000,65001,649,0
70,42001,5000,637,1
59,100437,5000,683,1
42,98306,68279,614,0
61,25064,116006,732,0
29,60561,45377,566,0
43,25000,5000,675,0
54,74862,121173,583,0
65,125411,61842,676,1
50,127144,79421,736,1
45,125722,23634,692,1
26,96078,5000,637,1
29,121328,76440,730,1
22,67429,12440,488,0
71,54125,5000,675,1
69,120624,169444,621,0
71,86538,77091,714,1
45,25000,47518,502,0
73,123663,5000,647,1
52,66205,5000,634,1
22,48314,70151,743,0
51,114156,5000,624,1
63,108762,74065,664,1
51,36724,78996,684,0
30,68716,140004,678,0
56,38662,108550,676,0
59,39722,121203,684,0
62,25000,5000,679,1
65,34440,5000,846,1
75,68154,44049,554,0
31,25000,65481,624,0
28,25000,110908,676,0
59,99282,148938,757,0
55,25000,5000,746,1
21,68710,98551,752,0
70,25000,5000,677,1
50,91377,52018,766,1
24,61969,85991,638,0
73,38293,5000,744,1
58,25000,79915,693,0
25,39245,5000,694,1
54,101589,5000,587,0
68,137002,98774,556,0
27,66229,5000,659,1
60,70996,5000,673,1
74,47901,55552,601,0
32,124171,93851,744,1
55,65373,29915,622,0
32,110749,156524,720,0
22,84928,5000,659,1
46,79916,128612,734,0
36,34189,72374,596,0
71,146303,83761,567,0
68,133637,5000,717,1
27,165967,127302,739,1
29,31024,39605,702,0
71,85561,214982,618,0
21,43267,50571,727,0
48,92746,28386,719,1
35,86688,5000,600,0
33,58440,30386,711,1
57,65855,142901,689,0
53,158630,92621,687,1
42,69587,53583,583,0
40,25000,98463,737,0
29,53553,5000,642,1
51,31189,5000,634,1
53,38209,5000,711,0
54,103373,109045,664,0
20,110636,117045,579,0
26,41278,5000,787,1
70,52972,5000,695,1
35,47073,19134,678,0
60,135724,5000,677,1
52,111831,48832,681,0
74,102077,144872,686,0
72,33717,59438,759,0
51,25000,112171,790,0
58,124219,5000,659,1
31,151756,5000,727,1
21,25000,5000,723,1
46,164659,25010,728,1
58,70759,204561,769,0
62,81726,171656,739,0
67,25000,60910,709,0
32,25000,36461,635,0
45,25000,68433,701,0
59,116232,5000,606,0
33,71690,49514,712,1
29,93431,5000,702,1
69,120324,5000,579,0
22,71168,5000,647,1
51,142578,219904,628,0
59,41983,163302,729,0
18,58295,121595,659,0
56,38887,31384,580,0
49,108420,154740,711,0
43,119542,5000,694,1
34,56883,5000,688,1
65,25000,5000,602,0
44,124224,5000,721,1
41,39770,211308,672,0
52,58887,73443,667,0
63,32069,5000,591,0
59,86498,23663,594,0
71,44201,21173,850,1
56,103056,144784,599,0
43,52609,209057,532,0
66,96513,116817,653,0
55,38012,89383,666,0
40,124050,55553,615,0
39,55003,39267,622,1
21,78602,37367,671,1
66,27483,39111,705,0
26,74356,14170,581,0
21,28968,5000,652,0
24,73244,5000,679,1
40,36538,11219,663,0
19,68785,5000,631,1
66,93636,5000,608,0
41,25000,21199,801,1
57,73258,50803,516,0
72,91332,49412,751,1
48,91162,69553,600,0
64,151735,62714,696,1
48,45219,173480,685,0
64,74887,162628,607,0
57,144908,5000,666,1
65,25000,103519,652,0
68,25000,15961,681,0
60,96422,5000,769,1
51,116728,83199,779,1
72,25000,5000,626,1
41,62207,5000,704,1
66,34282,5000,751,1
43,87387,5000,649,1
33,73646,176597,721,0
74,127357,5000,846,1
64,25000,17702,600,0
30,90441,5000,713,1
32,99864,5000,609,0
44,77013,5000,636,1
21,25000,71324,646,0
33,91621,5000,710,1
47,45773,144476,821,0
61,25000,5000,638,0
47,89768,5000,750,1
53,105688,83959,616,0
20,50384,180275,649,0
39,108353,5000,771,1
66,108755,77547,746,1
39,74301,5000,651,1
67,98853,5000,637,1
74,114054,21309,712,1
67,96001,5000,634,1
72,25000,121230,646,0
66,25000,94163,651,0
29,117642,5000,667,1
72,47463,5000,639,1
38,55161,5000,565,0
73,150599,130720,788,1
21,45652,20013,737,0
48,69461,111880,673,0
61,75498,162131,628,0
48,66481,78547,764,0
75,128763,120418,712,1
40,60015,5000,634,1
71,103774,123058,715,0
70,77810,13074,685,1
37,113677,5000,689,1
32,25000,199167,740,0
40,25000,28395,715,0
45,76189,5000,739,1
33,41101,64004,808,0
54,133595,5000,720,1
38,71677,5000,844,1
32,83790,13214,763,1
34,62705,5000,662,1
67,48946,5000,574,0
54,77300,5000,764,1
30,115589,108425,589,0
36,62496,164764,690,0
47,59686,5000,730,1
62,107192,200527,604,0
35,25000,90839,635,0
31,122538,49440,605,0
53,42745,5000,824,1
53,112782,5000,731,1
37,86753,27115,629,1
69,25000,16187,572,0
36,75474,6418,618,0
62,127571,33895,636,1
61,62857,5000,641,1
24,66529,12087,735,1
74,44303,29646,581,0
61,122820,235688,756,1
70,56483,5000,553,0
21,146661,60027,674,1
